Uid,Fold
18409,1
5787,4
6007,5
18410,3
18412,5
6959,3
18413,4
36999,5
18414,4
18415,3
18416,3
18417,1
18418,1
18419,3
18420,5
18421,3
18422,2
18423,5
38637,1
18424,1
18425,1
8413,2
18426,2
18427,4
18428,4
18429,2
55896,4
18430,2
18431,3
18062,1
18432,1
18433,2
18434,2
18435,1
5154,1
7574,4
50432,5
18436,1
18437,1
7277,5
18438,2
18439,3
18440,3
2312,3
5229,5
18441,1
18442,2
18443,3
18444,2
18445,4
18446,1
18448,1
18449,5
18450,2
18451,4
18452,5
7921,4
18453,2
18455,2
36753,5
18456,1
18457,1
6479,1
18458,4
18459,5
18460,2
18461,3
37782,3
18462,3
18464,1
8445,3
18465,4
18466,2
18467,3
18468,4
5079,4
18469,1
18470,3
18471,2
18472,4
18473,5
18474,3
18475,2
18476,2
7139,4
18477,5
59189,4
18478,5
18479,1
18480,2
18481,3
18482,1
18483,2
18484,4
18485,5
18486,3
18487,5
6060,1
18488,1
18489,1
18490,3
18491,4
18492,4
18493,5
18494,2
18495,4
18496,3
8613,2
5508,4
18498,4
18499,1
18500,4
11052,4
18501,3
18502,1
18503,5
6675,1
18504,1
18505,1
18506,5
18507,5
18508,4
18509,1
18510,5
32252,3
18511,2
18512,4
18513,4
18514,4
18515,2
18516,1
18517,2
18518,3
18519,2
18520,4
18521,1
18522,1
18523,2
18524,3
18525,1
8021,4
18526,3
41314,5
18527,4
25623,2
18528,5
18529,1
18530,2
5208,1
18531,2
18532,4
18533,5
18534,4
18535,2
18536,5
18537,2
4926,2
18539,5
18540,1
18541,1
18542,2
15416,4
18543,5
18544,5
18545,3
18546,4
18547,3
18548,2
18549,3
18550,3
18551,3
18552,3
18553,4
18554,5
18555,2
18556,5
18557,4
6894,4
18558,3
18559,2
18560,4
18561,3
18562,3
18563,4
18564,4
18565,3
18566,1
18567,2
18568,1
18569,1
18571,1
18572,3
18573,2
18574,4
18575,5
18576,4
18577,5
18578,5
7701,1
18579,3
18580,2
18581,4
18582,5
18584,3
18585,4
18586,5
6015,2
18587,3
18588,3
18589,4
18590,2
18591,3
18592,2
18594,3
18595,4
18596,1
18598,1
18599,5
18600,4
17335,3
18601,5
18602,4
18603,2
18604,2
18605,1
18606,2
18607,4
18608,3
8735,1
632,4
18609,4
18610,5
18611,5
18612,3
18613,2
18615,4
18616,3
5406,2
18617,2
18618,3
18619,2
18620,3
18621,4
18622,3
47150,2
18623,5
18624,1
18625,1
18626,3
18627,3
18628,2
18629,4
18630,4
18631,1
18632,3
18633,5
18634,4
18635,4
18636,2
18637,3
18638,3
18639,3
18640,4
18641,3
18642,3
6534,5
18645,4
18646,4
18647,1
18648,1
2591,5
18649,4
18650,3
18651,2
18652,2
18653,5
18654,5
18655,5
18656,2
18657,3
31225,2
6177,2
7216,2
18658,1
18659,5
18660,2
18661,5
8369,4
18662,5
18663,5
47003,4
18664,2
18665,4
18666,2
18667,5
18668,5
18597,1
18669,2
18670,3
18671,2
18672,4
18673,1
18674,3
18675,1
18676,1
18677,3
18678,2
18583,3
18679,3
51141,2
18680,2
18681,3
18682,3
18684,5
18685,5
18686,1
18687,2
18688,2
5309,5
18689,1
2633,5
18690,4
18691,4
18692,5
18693,4
18694,4
18695,1
18696,3
18697,1
29062,2
18698,2
18699,1
18701,3
18702,5
18703,4
18704,3
18705,3
18706,1
18707,4
18708,2
18709,1
17413,5
18710,1
18711,4
6572,2
18712,4
18713,2
18714,3
5608,1
18715,2
18716,4
18717,5
13273,1
18719,1
18720,5
5750,4
18721,1
18722,4
18723,3
18724,1
18725,2
18726,1
18727,4
18728,4
18729,1
18730,3
1517,4
18731,1
18732,1
18733,1
18734,4
18735,1
18736,2
18737,5
18738,3
18739,5
18740,2
18741,1
18742,3
18743,4
18744,3
18745,1
8561,4
18746,3
18747,5
7073,3
18748,1
18749,2
18750,4
18751,1
18753,4
18754,3
18755,2
18756,4
18757,1
52857,3
18752,2
18758,5
18759,3
18760,1
18761,1
18762,2
7218,5
18763,1
18764,1
18766,4
18767,4
18768,4
18769,5
18770,4
18771,4
18773,5
18774,5
18775,2
18776,4
18778,2
18779,5
18780,3
18781,3
18782,1
18783,3
18784,3
18785,3
47124,2
18786,3
18787,4
18789,1
18790,3
18791,5
18792,4
18793,4
18794,5
18795,5
18796,1
58397,3
18797,5
18798,5
18799,3
18800,2
18801,5
18802,2
18803,5
18805,2
18806,4
18807,3
18808,3
18809,2
18810,4
18811,4
18812,5
18813,1
18814,1
18815,2
18816,1
18817,4
18818,2
18819,5
18820,1
18821,1
18822,4
18823,2
6590,2
18824,2
18825,4
18826,5
18827,5
18828,3
18829,5
18830,1
18831,3
18832,3
18833,3
18834,2
18835,1
18836,1
18837,3
20717,1
18838,3
18839,5
18840,4
18841,4
18842,5
18843,3
18844,1
18845,5
18846,2
18847,2
18848,1
23554,3
18849,1
18850,3
18851,3
18852,5
18853,4
18855,5
18856,2
18857,2
18858,4
18859,1
18860,3
18861,1
18862,2
18863,3
18864,2
18865,5
18866,3
54051,1
18867,1
18868,4
8235,4
18869,1
7167,4
18870,5
18871,5
5147,3
18872,1
18873,3
18874,3
18875,5
18876,3
18877,2
18878,1
18879,1
18880,2
6117,1
18881,2
7145,3
5106,4
18882,3
7223,1
11288,5
4957,3
18883,5
18884,4
18886,4
17582,3
25477,1
18887,4
18888,5
18889,4
18890,4
18891,5
6438,1
18892,2
18893,5
8037,4
18894,2
18895,3
18896,2
25496,5
18897,1
18898,1
18899,3
18900,5
1970,5
18902,1
18903,2
18904,1
9449,2
18905,3
18906,4
18907,2
18908,4
18909,5
18910,2
18911,4
18912,1
18913,2
18914,1
18915,1
18916,2
18917,1
16739,3
18918,2
18919,5
18920,1
18922,3
18923,2
18924,2
18925,1
18926,4
18927,2
6412,4
18928,2
6838,5
18929,5
18930,1
6235,4
18931,2
18932,2
18933,2
18934,3
18935,1
18936,2
18937,4
18939,4
18940,2
18941,4
18942,4
18943,5
7731,4
18944,5
54503,5
18945,4
18946,2
18947,3
18948,2
18949,5
18950,2
18951,3
18952,1
18953,4
993,1
18954,3
6645,2
18955,1
18956,4
18957,1
18958,4
57636,3
18959,5
9207,5
18960,1
18961,4
18962,4
18963,2
18964,5
18965,3
6673,3
18966,2
18967,5
18968,3
18969,2
18970,3
5142,5
18971,5
18972,5
18973,2
7377,2
18974,1
18975,3
18976,2
18977,3
18978,4
18979,5
18980,1
18981,4
18982,4
18984,1
6504,1
18985,1
18986,2
18987,1
18988,5
47059,4
18989,5
18990,1
18991,1
6945,4
18992,5
18993,2
18994,1
18995,1
18996,2
18997,3
18998,1
18999,4
19000,3
19001,4
19002,2
19003,1
5039,4
19004,5
19005,5
19006,3
19007,4
19008,5
7185,1
19009,5
19010,1
19011,1
19012,3
19013,5
8102,2
19014,5
19015,3
19016,4
19017,1
19018,4
19019,4
6801,2
5551,4
19020,2
5483,4
19021,3
19022,3
19023,5
19024,5
19025,2
19026,3
19027,4
19028,5
19029,3
19030,5
19031,5
19032,5
19033,4
19034,3
19035,5
15994,4
19036,4
19038,4
19039,3
19040,1
19041,2
19042,1
19043,4
19044,4
19045,5
19046,4
19047,1
19048,4
19049,3
19050,1
19051,1
19052,1
19053,2
19054,1
19055,5
19056,5
19057,4
19058,1
19060,5
19061,5
19062,1
19063,4
19064,1
19065,2
19066,5
19067,5
19068,5
19069,2
19070,1
19071,3
19072,4
19073,1
19074,2
19075,3
19076,2
6865,2
19078,4
19079,3
16953,5
18497,5
19080,1
19081,4
19082,5
19083,1
19084,3
19085,5
19086,3
19087,1
19088,5
19089,1
10716,1
19090,1
19091,5
6922,1
5381,4
19093,4
19094,5
19095,5
7425,5
19096,1
19097,1
19098,5
5378,2
19099,2
19100,2
19101,2
19102,3
19103,5
19104,2
19105,5
19106,2
19108,4
19109,5
19110,3
19111,3
19112,1
19113,5
19114,2
19115,4
19116,1
19117,1
19118,4
19119,1
19121,1
19122,3
19123,5
19124,3
19125,5
19126,1
19127,5
19128,1
19129,5
19130,1
19131,3
19133,3
19134,3
19135,5
19136,5
19137,4
19138,5
19139,2
19120,4
19140,4
19141,2
19142,1
8218,2
19143,3
19144,3
19145,3
19146,1
19147,2
19148,4
19149,2
19150,1
19151,3
19152,1
19153,5
19154,3
6502,2
19155,4
19156,4
19158,2
19159,5
19160,1
19161,5
19162,3
5303,3
19163,3
19164,1
19165,5
8157,3
19166,4
19167,3
19168,1
19169,4
19170,5
19171,4
19172,4
19173,4
19174,1
19175,3
19176,1
19177,4
19178,4
19179,5
19180,5
19181,3
19182,3
19183,4
19184,2
19185,5
19186,5
19187,4
19188,1
7107,1
19189,1
19190,3
19191,4
19193,4
19194,3
19195,3
19196,5
19197,2
19198,2
19199,3
19200,1
19201,4
19202,2
19203,3
19204,2
19205,3
19206,3
19207,5
19208,4
19209,3
19210,5
19211,4
19212,1
19213,1
19214,1
19215,5
19216,1
19217,2
19218,1
13681,4
19219,1
19220,2
6577,1
19222,3
19223,3
7304,2
19224,5
19225,1
19226,3
19227,2
19228,1
19229,1
19230,4
19231,5
19232,2
19233,4
19234,2
19235,1
7713,2
19236,4
19237,5
19238,3
19239,3
19240,4
19241,2
19242,5
19243,5
19244,2
5947,5
19245,4
19246,5
19247,5
19248,2
19249,5
19250,5
19252,1
19253,3
19254,3
19255,2
19256,2
19257,1
19258,5
19259,3
19260,3
19261,1
19262,2
19263,5
19265,3
19266,4
19267,5
19268,3
19269,3
19270,4
19271,3
19272,2
19273,4
19274,4
19275,5
19276,2
19277,1
51734,5
19278,5
8630,3
19279,1
19280,2
19281,2
19282,1
19283,4
6515,5
6455,3
19285,2
19286,4
19287,1
19288,1
19289,5
19290,5
19292,2
5463,1
19293,5
19294,1
19295,4
12910,2
19296,5
19297,2
19298,1
17700,1
19299,4
18614,2
19300,4
19301,2
19302,3
19303,4
19304,1
19305,3
19306,5
8083,4
19307,3
19308,2
19309,5
19310,5
19311,3
19312,2
19313,3
19314,3
19315,1
16870,2
19316,3
19317,4
19318,2
19319,1
19320,5
19321,5
6963,1
7942,2
19323,3
6154,3
36958,2
19325,4
7788,5
8483,5
19326,3
19327,4
19328,3
19329,4
19330,5
19331,2
19332,5
19333,3
19334,2
19335,1
19336,4
19337,1
19338,5
19339,1
19340,4
19341,1
19342,4
19343,3
19344,4
19345,3
19346,3
5455,1
19348,4
19349,3
19350,4
19351,2
8394,5
19352,3
5785,3
19353,1
4966,3
19354,3
19355,1
7697,3
46849,1
19356,3
19357,1
19358,4
5997,2
19359,1
4860,1
19360,2
19361,5
19362,5
19363,2
19365,3
19366,1
19367,5
19368,4
19369,5
19370,5
19371,4
19373,5
19374,3
19375,5
19376,2
19377,2
19378,1
19379,3
19380,3
19381,3
19382,4
7202,3
19383,2
5690,1
19384,3
19385,4
19386,2
19387,5
19390,4
19391,3
19392,3
5163,4
19393,1
19394,5
19395,1
19396,2
19397,2
19398,5
19399,2
19400,4
19402,5
43655,4
8082,3
19403,4
19404,2
19405,4
19406,3
4547,3
19408,2
19409,4
19410,3
19411,1
19412,4
19413,1
2845,2
19414,5
19415,1
19416,4
19417,3
2197,2
19418,3
19419,4
19420,2
19422,2
19423,5
19424,1
19425,3
19426,5
19428,3
19429,2
19430,4
19431,3
16925,4
19432,4
19433,4
19434,4
19435,3
19436,1
8377,3
19437,4
19438,3
19439,3
19440,1
19441,5
19442,2
19443,3
19444,2
19445,2
19446,5
19421,1
19447,4
19448,3
19450,4
19451,4
19452,5
19453,5
19454,2
19455,4
19457,4
19458,5
19459,4
19460,1
19461,2
19462,3
19463,5
6083,2
19464,5
19465,3
19466,4
16432,1
19467,1
19469,3
19471,3
19472,3
19473,2
19474,5
19475,1
19476,1
19477,4
19479,4
19480,5
19481,1
19482,4
19483,4
19484,3
19485,4
19486,2
19487,2
19488,1
19489,4
19490,2
19491,5
19492,2
19493,4
19495,2
19496,2
19497,2
19498,1
19499,5
4924,3
19500,4
19501,4
7911,3
19502,3
19503,3
19504,4
19505,1
19506,1
18119,2
19507,4
19508,4
19509,5
19510,5
45621,3
19511,3
19512,5
19513,2
19514,1
19515,3
19516,2
19517,3
19518,2
19519,4
19520,2
19521,4
19522,2
19523,5
19524,2
19525,1
19526,1
19527,2
19528,2
19529,1
19530,1
19531,4
19532,2
19533,5
19534,5
19535,3
19536,3
19537,4
19538,1
18901,2
19539,5
7964,3
19540,2
19541,1
19542,1
19543,2
19544,3
19545,3
19546,4
19547,1
19548,1
19549,1
19550,3
49800,1
19551,3
19552,3
19553,5
19554,4
19555,1
19557,2
19558,3
19559,3
19560,4
19561,5
19562,5
19563,2
19564,3
19565,4
19566,5
19567,1
5946,4
19568,1
19570,3
19571,1
19572,5
19573,4
6063,2
19574,1
19575,3
19576,4
19577,1
19578,3
19579,1
19581,4
6818,4
19582,1
19583,3
19584,4
19585,2
19586,4
19587,3
19588,2
10449,2
19589,1
19590,1
19591,4
19592,4
19593,4
19595,5
19596,4
19597,1
19598,1
19599,3
19600,3
19601,1
4982,2
19602,1
19603,2
19605,3
19606,2
8543,4
19607,4
19608,2
19609,4
19610,5
19611,5
19612,5
19613,1
19614,5
19615,4
19616,4
19617,1
19619,5
8214,4
19620,2
19621,1
19622,5
19623,3
19624,4
19625,3
19626,3
19627,2
19628,2
19629,2
19630,3
19631,1
19632,2
19633,3
19634,1
19636,5
19637,3
19638,4
19639,1
19640,4
19641,1
19642,1
19643,4
19644,1
19646,4
19647,2
19648,3
19649,3
5062,4
19650,3
7603,5
19651,2
19652,3
19653,1
7917,4
19654,5
19655,1
19656,2
19657,4
19658,3
6621,3
19659,3
4975,2
8311,5
19660,1
19661,3
19662,5
19663,1
19664,2
19665,5
19666,2
19667,5
19668,3
6978,3
16918,5
19669,3
19670,1
19671,4
6178,1
19672,3
19673,4
19674,1
19675,2
19676,3
19677,3
19678,3
7586,3
19680,3
19681,3
49809,1
19682,1
19683,4
19684,3
19685,1
6617,4
19687,3
19688,1
19689,5
19690,2
19691,4
19692,5
19693,3
5499,2
19694,2
19696,2
19697,2
19698,5
19699,3
19700,3
19701,3
19703,3
19704,1
19705,5
19706,3
19707,5
19708,4
19709,1
19711,3
19712,2
19713,5
19714,5
19715,2
19716,2
19717,1
19718,5
19719,4
19720,1
19721,1
19722,3
19723,2
19724,4
19725,3
19726,5
19727,2
19728,5
19729,5
19730,4
19732,1
19733,3
19734,4
19735,2
19736,3
19737,3
19739,4
19740,5
19741,2
19743,3
19745,5
19746,3
19747,3
19748,5
19750,1
19751,3
19752,3
19753,1
19754,3
7928,5
19755,4
19756,4
17173,5
19757,4
19758,2
19759,5
19760,2
19761,3
19762,5
19763,2
19764,5
19765,2
19766,4
8400,4
19767,2
19768,2
19769,2
19770,5
19771,1
19772,5
4100,5
19773,4
19774,2
19775,1
19776,4
19777,3
19778,2
19780,5
19782,5
19783,2
19784,4
19785,2
19786,3
19788,2
6288,2
19789,2
19790,3
19791,5
5903,5
19792,2
5457,1
19793,5
19794,2
19795,1
19796,3
19797,1
19798,3
19799,2
19800,5
19801,2
19802,3
19803,4
19804,1
19805,3
5883,1
19806,1
19807,4
19808,5
19809,3
19811,5
19812,3
23914,4
17374,3
19813,5
19814,1
19815,4
19816,4
19817,4
19818,2
19819,2
19821,5
19822,1
19823,2
19824,4
19825,3
19826,5
19827,5
5116,5
19828,4
8228,5
19829,5
19830,4
19832,4
19833,1
19834,5
19835,2
19836,4
19837,2
21161,3
19838,3
19839,1
19840,5
19059,4
12843,4
19841,5
19843,2
19844,1
19845,4
19846,3
19848,5
19849,2
19850,2
19851,5
19854,1
19855,1
19856,2
42814,5
19857,1
19858,1
3667,3
51319,3
19859,5
19860,4
19861,4
19862,3
19863,1
19864,5
19865,4
19866,1
5129,5
19867,1
19868,5
19869,4
19870,1
19871,5
19872,4
19873,2
9130,2
19875,2
19876,3
19877,4
19878,5
19879,1
8568,4
19880,1
19881,3
19882,2
19883,3
19884,3
19885,2
19886,3
19887,3
47130,5
7988,5
19888,1
19889,4
19890,3
19892,2
19893,1
19894,1
7639,1
5698,3
19895,1
19896,2
19897,3
19291,4
19898,4
8952,4
19899,4
19900,2
19901,5
19902,1
5678,2
19903,5
19904,1
19905,1
19906,5
18463,5
19907,4
19908,5
19909,3
19910,4
19911,5
19912,3
19914,5
19915,5
5412,3
19916,4
19917,5
19918,5
19919,1
19920,1
6027,2
19921,1
19922,2
19923,5
5894,5
19924,4
19925,3
5205,5
19926,5
19927,2
19928,4
19929,1
19930,2
19931,1
7543,5
19932,3
8541,1
7633,3
17919,1
19933,5
19934,2
48023,4
19935,5
19936,1
6429,1
19937,5
19938,5
55310,5
5198,5
19939,2
19940,1
19941,4
19942,4
19943,5
19944,5
19945,4
19946,2
5145,2
19948,4
6078,5
19949,1
19950,3
19951,5
19952,5
19954,2
19955,4
19956,2
19957,5
19959,3
19960,3
19962,4
19963,2
19964,1
7450,1
19965,4
19966,1
45993,3
19967,2
7876,2
19968,4
8390,4
19969,4
19970,5
19971,4
19972,5
5914,5
19973,1
44562,2
6314,4
19974,3
19975,2
19976,4
19977,2
19978,3
19979,1
19980,1
13684,5
19981,5
19982,3
18593,2
19983,2
19984,4
19985,3
19986,1
19987,1
19988,4
19989,2
19990,4
19991,2
19992,3
19993,3
24943,2
19994,1
19995,1
19347,3
19997,4
19998,4
19999,1
20000,3
20001,2
20002,2
20004,2
20005,2
59061,2
20006,1
20007,1
20008,3
20009,3
20010,1
20011,4
20012,1
20013,5
20014,4
7900,5
19953,4
20015,5
20016,2
20017,3
20018,1
20019,2
5422,2
20020,2
20021,3
20022,4
20023,5
20024,3
18384,5
20025,4
20027,4
20028,2
20029,2
20030,3
20031,2
7849,2
6383,2
20032,2
20033,5
20034,1
20035,1
5363,1
20036,3
5322,5
20037,5
20038,3
20039,3
20040,2
20041,4
20042,1
20043,5
20044,4
20045,2
20046,1
20047,3
20048,2
20049,4
20050,3
20051,5
20052,1
20053,3
20054,3
20055,2
20056,3
20057,4
20058,4
20059,5
20060,2
20061,5
20062,1
12103,5
20064,1
20065,5
20066,2
20067,2
20068,2
20069,2
20070,2
20071,3
20072,4
20073,5
12833,1
20074,4
20075,4
20076,4
20077,5
20078,4
6335,1
20080,5
20081,4
20082,5
20083,1
20084,3
20085,4
20086,4
20087,1
20088,4
20089,4
20090,5
20091,2
6158,3
20092,5
20093,2
20094,1
18538,5
20095,1
20096,3
20097,1
20098,2
20099,5
20100,1
20101,2
20102,1
20103,2
20104,4
20105,3
20106,3
20107,4
20109,5
20110,5
20111,2
20112,3
20113,1
20114,5
20115,2
20116,2
20117,5
6016,3
20119,2
20120,5
20121,5
20122,4
20123,5
20124,2
20125,1
14940,5
20126,3
20127,5
20128,1
20129,1
20130,3
20131,5
20132,1
20133,4
20134,5
8039,3
20136,1
20137,3
20138,1
20139,2
20140,2
5975,5
20141,2
20142,1
20143,1
20144,4
20145,1
20146,3
20147,4
20148,5
20149,4
8740,4
20150,4
20151,4
20152,2
20153,4
20154,3
20155,3
20156,4
9984,4
20157,2
20159,2
20160,5
20161,2
20162,3
20163,4
6744,4
20164,3
20165,1
20166,4
20167,2
20168,3
20169,3
20170,5
20171,3
9681,3
7534,3
20172,5
20173,4
5916,4
20174,3
20175,1
20176,2
20177,2
20178,2
20179,2
20180,5
56832,3
20181,1
3788,5
20182,3
20183,4
20184,3
31877,3
20185,1
20186,2
20187,4
20188,1
20189,5
20190,1
20192,3
20193,2
20194,4
20195,2
20196,2
20197,4
20198,4
20200,5
20201,4
20202,4
20203,2
20204,1
6699,2
20205,1
10349,4
20206,1
20207,1
20208,1
20209,3
20210,4
20211,2
20212,5
20213,4
20214,5
20215,3
20216,1
20217,4
7291,2
20218,5
20219,1
20220,2
20221,1
20222,3
20223,2
20224,3
20225,4
20226,2
20227,4
20228,3
20229,1
20230,4
20231,1
48207,1
20232,3
20233,1
20234,2
20235,3
20236,5
20237,2
20238,5
20239,2
12916,5
20240,5
7559,4
20241,2
58019,3
20243,5
20244,5
20245,2
20246,5
20247,4
20248,1
20249,4
20250,4
59571,5
20251,3
20252,3
20253,2
20254,3
20255,2
20256,3
20257,1
20258,1
20259,1
18233,4
20260,4
20261,4
20262,5
20263,2
20264,1
7520,1
20265,5
20266,5
18718,4
20267,2
20268,4
20269,1
20270,1
20272,3
20273,4
20274,3
20275,1
20277,5
20278,2
20279,4
20280,4
20281,2
20282,3
18772,5
20283,3
57584,3
20284,2
20285,5
20286,3
20288,5
20289,5
20290,5
8950,4
20291,3
20292,3
20293,3
20294,2
17144,1
20295,5
5671,4
20296,5
20297,4
20298,2
18050,4
20299,5
20300,1
20301,1
20302,4
20303,2
20304,3
20305,4
20306,3
20307,1
20308,1
20309,3
20310,1
42419,2
20108,2
20311,3
20312,2
20314,1
20315,4
20316,2
20317,5
20318,4
20319,5
20320,5
6796,1
20321,2
20323,1
20324,4
20325,2
20326,2
20327,5
20328,5
20329,4
20330,2
20331,1
20332,2
20333,2
20334,5
20335,2
6386,2
20336,5
7682,2
20337,2
5921,1
20339,2
20340,5
20338,3
20341,4
20342,4
20343,4
20344,4
20345,2
20346,5
20347,4
20348,4
7769,4
20349,5
20350,4
20351,3
20353,1
20354,1
20355,1
20356,1
20357,2
20358,1
20359,1
8639,3
20360,4
20361,4
20362,4
20363,3
20364,1
20365,1
20366,1
20367,5
20368,4
20369,3
20370,5
20371,2
20372,4
20373,1
20374,3
20375,2
20376,5
20377,5
20378,5
20379,2
20380,5
20381,4
20382,5
20383,1
20384,2
20385,3
20387,5
15233,2
20388,4
20389,3
20390,1
20391,1
20392,1
20393,5
20394,5
20395,4
20396,3
20397,1
20398,1
19686,4
20399,3
20400,1
20401,5
20402,1
20403,5
20404,1
20405,1
20406,4
20408,4
20409,2
20410,1
20411,1
20412,4
20413,2
20414,2
20415,1
20416,1
20417,5
20418,2
20419,2
20420,1
20421,1
20422,1
20423,1
20424,3
20425,5
20426,3
20427,3
20428,1
6171,1
20429,2
20430,4
20431,3
20432,4
20433,1
20434,4
20436,5
7030,4
20437,5
20438,1
20439,3
20440,3
20441,2
20442,5
20443,4
20444,5
20445,5
57853,4
20446,4
20447,2
20448,1
20449,4
20450,4
20451,2
7010,5
20452,2
20453,4
20454,2
20455,4
20456,3
20457,4
20458,2
20459,4
20460,4
20461,5
20462,2
20463,4
7649,4
20465,4
20466,2
7404,4
20467,1
20468,2
20469,2
20470,4
20471,2
20472,1
20473,1
5846,5
20474,4
20475,2
20476,2
20477,5
20478,4
7354,2
20479,5
20480,5
20481,1
19749,1
20482,2
20483,5
20484,2
20485,3
20486,4
20487,4
20488,5
20489,3
20490,1
20491,3
20492,2
20493,5
20494,5
20495,3
20496,3
20497,2
20498,1
20499,5
20500,3
20501,1
20502,4
20503,1
20504,4
20505,1
20506,3
20507,1
20508,5
20509,3
20510,3
20511,5
20512,1
20513,1
20514,5
20515,3
20516,1
20517,3
20518,4
20519,1
9025,4
20520,2
20521,4
20522,5
20523,4
20524,5
20525,4
20526,2
20527,1
4917,3
20528,4
20529,1
20530,5
19264,5
20531,3
20532,5
20533,2
20534,1
52010,5
7739,1
5705,3
20535,5
20536,1
20537,3
20538,3
20539,3
20540,3
20541,1
20542,1
20543,2
19132,1
20544,2
20545,3
20546,1
20547,3
20548,1
4956,3
6174,4
20063,4
20549,4
20550,2
20551,3
20552,5
20553,5
20554,1
20555,3
20556,2
20557,2
20558,5
20559,4
20560,4
20561,1
20563,5
7741,5
20564,2
10703,5
20565,3
20566,4
20567,5
20568,2
20569,3
20570,2
20571,3
20572,3
20573,1
20574,3
20575,5
20576,1
20577,4
20578,3
20579,1
20580,4
20581,4
20582,3
20583,3
20584,3
20585,4
20586,3
20587,1
20588,1
20589,5
17411,2
20590,4
20591,2
20592,4
20593,3
20594,1
20595,4
20596,2
20597,2
20598,5
20599,4
20600,2
29044,1
20601,4
20602,3
20604,3
20605,2
20606,1
20607,4
20609,1
20610,3
20611,1
20612,4
20613,3
20614,4
20615,4
20616,4
20617,2
20618,5
20619,2
20620,2
20621,3
20622,3
20623,5
6690,3
20624,5
20625,4
20626,1
20627,1
20628,1
20629,3
20630,4
20631,5
20632,5
20633,3
20634,4
20635,2
20636,1
20637,2
20639,4
20640,5
20641,2
20642,5
20643,1
20644,4
20645,4
20646,4
20647,4
20648,1
20649,5
20650,2
20651,2
20652,2
20653,1
20654,5
20655,3
20656,1
20657,1
20658,4
6231,4
20661,2
20662,1
20663,4
20665,3
20666,1
7245,5
20667,3
20669,2
20670,1
20671,2
6736,4
20672,3
5839,4
20673,5
20674,1
7057,3
20675,4
20676,2
20677,2
20678,2
20679,1
20681,3
8823,3
20682,1
20683,3
9086,2
20684,2
2552,3
20685,3
20999,3
20686,2
20688,1
20689,3
20690,5
20691,1
20692,5
20693,4
20694,3
20695,2
20697,1
20698,2
20699,4
20700,3
5549,3
20701,5
20702,5
20703,4
20704,4
16895,3
20706,3
20707,4
20708,3
20710,2
20711,2
20712,5
6908,5
20713,2
20714,5
19702,2
10105,4
20715,5
20716,5
59152,2
20718,3
20719,4
20720,2
14106,3
20721,3
20722,5
7163,1
20723,3
20724,2
20725,3
20726,1
20727,2
20728,4
5364,4
20729,5
20730,3
20731,1
20732,1
20733,5
20734,3
20735,1
20736,1
20737,3
20738,4
20739,4
20740,1
20741,4
20742,1
20664,4
20743,1
20744,4
20745,2
20746,5
20747,2
20748,2
6610,1
20749,2
20750,1
20751,2
20752,5
20753,1
20754,1
20755,3
20756,5
20757,3
20758,4
20759,4
20760,3
11096,2
20761,5
20762,1
20763,5
49721,3
20764,5
20765,2
20766,4
20767,3
8363,4
20768,2
20769,4
20770,2
20771,4
20772,4
20773,4
264,4
20774,5
20775,1
20776,5
20777,2
20778,3
20779,5
20780,4
20781,1
20782,3
20783,2
20784,2
20785,5
20786,1
5200,5
7125,3
20788,5
20789,3
20790,5
20791,1
20792,1
20793,1
20794,1
20795,3
20796,5
20797,4
20798,1
20799,3
20800,2
20801,1
5687,2
20802,1
20803,1
20804,5
20805,5
20806,2
20807,2
20809,1
53699,5
20810,4
17165,4
20811,3
20812,4
20813,1
20814,4
20815,4
20816,5
20817,5
17743,3
20818,4
20819,2
20820,5
20821,4
20822,4
20823,3
20824,5
20825,1
11550,1
20826,2
20827,3
20828,2
20829,4
20831,3
20832,3
20833,1
20834,5
20835,5
20836,1
20837,3
20838,5
5276,4
20839,5
20840,5
20841,3
20842,5
20843,4
20844,5
20845,3
20846,2
7476,2
20847,5
6103,4
20848,2
20849,3
20850,5
20851,2
20852,3
20853,1
20854,4
20855,3
20856,1
20857,4
20858,4
20859,3
20860,3
3960,2
20861,3
20862,5
20863,2
20864,5
20865,1
20866,5
20868,5
20869,4
20870,3
20871,5
20872,2
20873,4
20874,2
20875,5
20876,1
20877,5
20878,2
20879,3
20880,5
20881,1
20882,3
20883,1
20884,2
20885,1
20886,1
20887,5
20888,4
20889,5
20890,1
20891,5
20118,5
20892,3
20893,5
20894,4
5089,5
20895,1
20896,4
20897,4
20898,5
20899,3
20900,3
20901,1
20902,4
20903,1
20904,4
20905,2
5537,1
20906,4
20907,1
20908,1
20909,1
20910,4
20911,2
20912,3
20913,1
20914,3
20915,3
20916,4
20917,5
20918,3
20919,3
20920,1
20921,2
20923,3
20924,2
20925,2
20926,3
20928,1
1776,2
20929,3
20930,2
20931,5
20932,4
20933,1
20934,3
20935,2
20936,5
20937,2
20938,4
20939,3
20940,1
20941,5
20942,2
20944,2
20945,1
20946,4
20947,3
20948,4
20949,2
20950,3
20951,5
20952,5
5738,4
20953,1
48719,1
20954,3
20955,1
20956,1
20957,4
20958,1
20959,3
20960,5
20961,2
20962,3
20963,2
20964,1
20965,2
7855,1
20966,1
50517,3
20967,3
20968,3
20969,5
20970,2
20971,3
20972,3
20973,3
20974,5
20975,2
